DATAFLOW,REF_AREA,FREQ,MEASURE,COMMODITY,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,CURRENCY,UNIT_MULT
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,6.3044,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,6.5277,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,6.9481,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,5.5703,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,12.3762,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,8.9001,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,6.266,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),GBR,A,GSSEHBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,,2,N,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,54.9188,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,54.1996,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,54.2807,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,46.8349,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,54.2711,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,54.0963,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,54.0337,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,52.9305,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,46.8094,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHN,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.1846,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.1066,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,2.792,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,1.3134,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,1.2059,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,1.5582,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,1.0726,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,1.3596,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),IDN,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,3.7357,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),TUR,A,GSSEJCSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,2.3662,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,4.4144,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,2.7333,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,4.5356,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,3.7106,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,3.5972,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,2.8031,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,2.609,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),COL,A,GSSEIASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,2.8465,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,8.8566,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0061,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.011,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0085,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0357,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.949,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),MEX,A,GSSEKASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,16.3205,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,14.9001,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,15.6725,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,14.8354,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,16.0774,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,20.3977,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,19.1379,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,18.8551,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CHL,A,GSSEHASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,20.3874,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,94.4843,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,93.1776,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,93.0391,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,94.821,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,92.2961,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,90.6282,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,92.3995,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,80.7258,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),BRA,A,GSSEHSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,89.9457,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,4.4086,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,5.3959,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,5.7307,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,5.6713,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,6.1039,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,6.5746,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,6.5673,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,7.0059,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,6.8334,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,2.1836,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,1.6992,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,2.4276,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,1.9397,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,1.6742,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,1.6464,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,1.5313,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,1.6013,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),EU,A,GSSEJASH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,3.2913,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),ISL,A,GSSEICSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,2.4114,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,4.5892,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,3.9352,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,4.1176,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,3.2177,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,6.3417,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,6.3071,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,6.6864,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEJBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,6.4182,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,2.2287,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,2.1784,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,1.6447,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,1.3634,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,1.3406,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,1.9316,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,2.55,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2016,1.8102,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),VNM,A,GSSELSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,1.7461,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2015,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2014,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),NZL,A,GSSEKSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2017,0.0,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CRI,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2023,20.3798,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CRI,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2022,21.3313,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CRI,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2021,20.39,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CRI,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2020,11.9176,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CRI,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2019,10.9089,2,,,
OECD.TAD.ARP:DSD_AGR_POLIND@DF_COMGSSE(1.1),CRI,A,GSSEIBSH,CPC_EX_TO,PT_SUPP_E_GN_SRV,2018,10.4358,2,,,
